Position_X,Position_Y,Position_Z,Velocity_X,Velocity_Y,Velocity_Z,Rotation_X,Rotation_Y,Rotation_Z,Raycast_1,Raycast_2,Raycast_3,Raycast_4,Raycast_5,Raycast_6,Raycast_7,Raycast_8,Score
-66,2,55,-6,1,-65,1,184,360,100,37,25,34,100,45,31,41,7
-66,2,54,-6,1,-65,1,184,360,100,37,25,34,100,45,31,41,7
-66,2,52,-6,1,-65,1,184,1,100,38,25,34,100,45,31,41,7
-67,2,51,-6,1,-65,1,184,1,100,38,25,34,100,45,31,41,7
-67,2,50,-6,0,-65,1,184,1,100,38,25,34,100,44,30,40,7
-67,2,49,-6,0,-65,1,184,1,100,38,26,34,100,44,30,40,7
-67,2,47,-5,1,-66,1,184,1,100,38,26,34,100,44,30,40,7
-67,2,46,-5,1,-66,1,184,1,100,38,26,34,100,44,30,40,7
-67,2,45,-5,1,-66,1,184,360,100,39,26,35,100,44,30,40,7
-67,2,43,-5,0,-66,1,184,360,100,39,26,35,100,44,30,40,7
-67,2,42,-5,0,-66,1,184,360,100,39,26,35,100,44,30,40,7
-67,2,41,-5,0,-66,1,183,360,100,39,26,35,100,43,30,40,7
-68,2,39,-5,1,-66,1,183,360,100,39,26,35,100,43,29,40,7
-68,2,38,-5,1,-66,1,183,360,100,39,26,36,100,43,29,40,7
-68,2,37,-5,1,-66,1,182,360,100,39,27,36,100,42,29,40,7
-68,2,35,-5,0,-66,1,182,360,100,38,27,36,100,42,29,40,7
-68,2,34,-5,0,-66,1,182,360,100,38,27,37,100,42,29,40,7
-68,2,33,-5,0,-66,1,181,1,100,38,27,37,100,41,29,40,7
-68,2,31,-5,1,-67,1,181,1,100,38,27,37,100,41,29,40,7
-68,2,30,-5,1,-67,1,181,1,100,38,27,38,100,41,29,40,7
-68,2,29,-5,1,-67,1,181,1,100,38,27,38,100,40,29,40,7
-69,2,27,-4,0,-67,1,181,1,100,38,27,38,100,40,28,40,7
-69,2,26,-4,0,-67,1,181,360,100,38,27,38,100,40,28,40,7
-69,2,24,-4,0,-67,1,180,360,100,39,27,39,100,40,28,40,7
-69,2,23,-4,1,-67,1,180,360,100,39,28,39,100,40,28,40,7
-69,2,22,-4,1,-67,1,180,0,100,39,28,39,100,39,28,40,7
-69,2,20,-4,0,-67,1,180,1,100,39,28,39,100,39,28,40,7
-69,2,19,-4,0,-67,1,180,1,100,39,28,39,100,39,28,39,7
-69,2,18,-4,0,-67,1,180,1,100,39,28,39,100,39,28,39,7
-69,2,16,-4,1,-67,1,180,1,100,39,28,40,100,39,28,39,7
-69,2,15,-3,1,-67,1,180,1,100,39,28,40,100,39,28,39,7
-69,2,14,-3,1,-67,1,180,1,100,39,28,40,100,39,28,39,7
-69,2,12,-3,0,-67,1,180,0,100,39,28,40,100,38,27,39,7
-70,2,11,-3,0,-67,1,180,1,100,39,28,40,100,38,27,39,7
-70,2,10,-3,0,-68,1,180,1,100,40,28,40,100,38,27,39,7
-70,2,8,-3,1,-68,1,180,1,100,40,28,40,100,38,27,39,7
-70,2,7,-3,1,-68,1,180,1,100,40,28,40,100,38,27,39,7
-70,2,5,-3,1,-68,1,180,1,100,40,29,41,100,38,27,39,8
